CourseId,CourseName,GPA,NeuId,Plagiarism,Retake,Term,Year
CS 5004,Object-Oriented Design,3.78,244,No,No,FALL,2016
CS 5006,Algorithms,3.85,244,No,No,FALL,2016
CS 5007,Computer Systems,3.5,244,No,No,FALL,2016
CS 6535,Engineering Reliable Software,3.47,244,No,No,SPRING,2016
CS 7480,Special Topics in Programming Language,3.64,244,No,No,FALL,2016
CS 5600,Computer Systems,3.41,244,No,No,FALL,2016
CS 6515,Software Development,3.43,244,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.29,245,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.6,245,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.59,245,No,No,FALL,2017
CS 5006,Algorithms,3.6,245,No,No,FALL,2017
CS 5007,Computer Systems,3.62,245,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.46,246,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.27,246,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.63,246,No,No,SPRING,2016
CS 5006,Algorithms,3.66,246,No,No,FALL,2016
CS 5007,Computer Systems,3.68,246,No,No,SPRING,2016
CS 6515,Software Development,3.56,246,No,No,FALL,2016
CS 5620,Computer Architecture,3.57,246,No,No,FALL,2016
CS 6510,Advanced Software Development,3.65,246,No,No,FALL,2016
CS 6530,Analysis of Software Artifacts,3.13,246,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.52,247,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.59,247,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.38,247,No,No,FALL,2016
CS 5006,Algorithms,3.34,247,No,No,SPRING,2016
CS 5007,Computer Systems,3.57,247,No,No,SPRING,2016
CS 5850,Building Game Engines,3.55,247,No,No,FALL,2016
CS 5520,Mobile Application Development,3.54,247,No,No,SPRING,2016
CS 5010,Programming Design Paradigm,3.5,247,No,No,FALL,2016
CS 7805,Theory of Computation,3.69,247,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.69,248,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.46,248,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.28,248,No,No,FALL,2017
CS 5006,Algorithms,3.73,248,No,No,FALL,2017
CS 5007,Computer Systems,3.23,248,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.23,249,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.19,249,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.6,249,No,No,SPRING,2017
CS 5006,Algorithms,3.59,249,No,No,FALL,2017
CS 5007,Computer Systems,3.42,249,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.47,250,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.56,250,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.3,250,No,No,FALL,2015
CS 5006,Algorithms,3.36,250,No,No,FALL,2015
CS 5007,Computer Systems,3.27,250,No,No,SPRING,2015
CS 5620,Computer Architecture,3.31,250,No,No,FALL,2015
CS 5650,High Performance Computing,3.31,250,No,No,SPRING,2015
CS 6610,Parallel Computing,3.61,250,No,No,SPRING,2015
CS 6520,Methods of Software Development,3.29,250,No,No,FALL,2015
CS 7780,Special Topics in Networks,3.58,250,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.69,251,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.61,251,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.28,251,No,No,FALL,2016
CS 5006,Algorithms,3.74,251,No,No,FALL,2016
CS 5007,Computer Systems,3.49,251,No,No,SPRING,2016
CS 5620,Computer Architecture,3.21,251,No,No,FALL,2016
CS 6800,Application of Information Theory,3.47,251,No,No,SPRING,2016
CS 7140,Advanced Machine Learning,3.72,251,No,No,FALL,2016
CS 5500,Managing Software Development,3.6,251,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.63,252,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.49,252,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.57,252,No,No,FALL,2017
CS 5006,Algorithms,3.45,252,No,No,FALL,2017
CS 5007,Computer Systems,3.52,252,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.5,253,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.68,253,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.42,253,No,No,SPRING,2017
CS 5006,Algorithms,3.6,253,No,No,FALL,2017
CS 5007,Computer Systems,3.4,253,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.77,254,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.55,254,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.54,254,No,No,SPRING,2017
CS 5006,Algorithms,3.64,254,No,No,FALL,2017
CS 5007,Computer Systems,3.25,254,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.54,255,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.61,255,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.51,255,No,No,FALL,2017
CS 5006,Algorithms,3.59,255,No,No,SPRING,2017
CS 5007,Computer Systems,3.65,255,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.49,256,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.83,256,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.06,256,No,No,FALL,2017
CS 5006,Algorithms,3.63,256,No,No,FALL,2017
CS 5007,Computer Systems,3.76,256,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.29,257,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.38,257,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.39,257,No,No,FALL,2016
CS 5006,Algorithms,3.66,257,No,No,FALL,2016
CS 5007,Computer Systems,3.35,257,No,No,SPRING,2016
CS 6515,Software Development,3.46,257,No,No,FALL,2016
CS 7780,Special Topics in Networks,3.41,257,No,No,FALL,2016
CS 7680,Special Topics in Computer Systems,3.64,257,No,No,FALL,2016
CS 5340,Computer/Human Interaction,3.47,257,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.54,258,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.6,258,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.73,258,No,No,FALL,2016
CS 5006,Algorithms,3.45,258,No,No,FALL,2016
CS 5007,Computer Systems,3.52,258,No,No,FALL,2016
CS 6110,Knowledge-Based Systems,3.67,258,No,No,FALL,2016
CS 7770,Seminar in Computer Networks,3.34,258,No,No,FALL,2016
CS 6800,Application of Information Theory,3.5,258,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.44,259,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.64,259,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.84,259,No,No,SPRING,2017
CS 5006,Algorithms,3.26,259,No,No,SPRING,2017
CS 5007,Computer Systems,3.55,259,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.98,260,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.28,260,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.28,260,No,No,FALL,2014
CS 5006,Algorithms,3.8,260,No,No,FALL,2014
CS 5007,Computer Systems,3.55,260,No,No,FALL,2014
CS 5700,Fundamentals of Computer Networking,3.35,260,No,No,FALL,2014
CS 5100,Foundations of Artificial Intelligence,3.56,260,No,No,SPRING,2014
CS 6650,Building Scalable Distributed Systems,3.37,260,No,No,FALL,2014
CS 5520,Mobile Application Development,3.45,260,No,No,FALL,2014
CS 7880,Special Topics in Theories of Computer Science,3.49,260,No,No,FALL,2014
CS 6520,Methods of Software Development,3.46,260,No,No,SPRING,2014
CS 5200,Database Management Systems,3.31,260,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.47,261,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.17,261,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.4,261,No,No,SPRING,2016
CS 5006,Algorithms,3.61,261,No,No,SPRING,2016
CS 5007,Computer Systems,3.63,261,No,No,FALL,2016
CS 7370,Seminar in Graphics/Image Processing,3.64,261,No,No,FALL,2016
CS 5400,Principles of Programming Language,3.34,261,No,No,SPRING,2016
CS 6810,Distributed Algorithms,3.36,261,No,No,FALL,2016
CS 7805,Theory of Computation,3.46,261,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.66,262,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.41,262,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.64,262,No,No,FALL,2017
CS 5006,Algorithms,3.56,262,No,No,SPRING,2017
CS 5007,Computer Systems,3.45,262,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.68,263,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.42,263,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.79,263,No,No,SPRING,2014
CS 5006,Algorithms,3.36,263,No,No,SPRING,2014
CS 5007,Computer Systems,3.57,263,No,No,FALL,2014
CS 6520,Methods of Software Development,3.71,263,No,No,FALL,2014
CS 7270,Seminar in Database Systems,3.59,263,No,No,FALL,2014
CS 7170,Seminar in Artificial Intelligence,3.52,263,No,No,FALL,2014
CS 5100,Foundations of Artificial Intelligence,3.53,263,No,No,SPRING,2014
CS 5340,Computer/Human Interaction,3.55,263,No,No,FALL,2014
CS 5770,Software Vulnerabilities and Security,3.53,263,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.41,264,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.45,264,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.43,264,No,No,SPRING,2016
CS 5006,Algorithms,3.66,264,No,No,SPRING,2016
CS 5007,Computer Systems,3.41,264,No,No,FALL,2016
CS 7140,Advanced Machine Learning,3.68,264,No,No,SPRING,2016
CS 6800,Application of Information Theory,3.36,264,No,No,FALL,2016
CS 5620,Computer Architecture,3.53,264,No,No,SPRING,2016
CS 6650,Building Scalable Distributed Systems,3.41,264,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.47,265,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.39,265,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.67,265,No,No,SPRING,2015
CS 5006,Algorithms,3.46,265,No,No,FALL,2015
CS 5007,Computer Systems,3.57,265,No,No,SPRING,2015
CS 7780,Special Topics in Networks,3.28,265,No,No,FALL,2015
CS 7280,Special Topics in Database Management,3.39,265,No,No,FALL,2015
CS 6510,Advanced Software Development,3.53,265,No,No,FALL,2015
CS 5400,Principles of Programming Language,3.41,265,No,No,SPRING,2015
CS 6410,Compilers,3.52,265,No,No,FALL,2015
CS 5700,Fundamentals of Computer Networking,3.46,265,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.51,266,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.27,266,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.56,266,No,No,FALL,2017
CS 5006,Algorithms,3.3,266,No,No,FALL,2017
CS 5007,Computer Systems,3.62,266,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.46,267,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.49,267,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.3,267,No,No,SPRING,2015
CS 5006,Algorithms,3.33,267,No,No,FALL,2015
CS 5007,Computer Systems,3.25,267,No,No,FALL,2015
CS 6800,Application of Information Theory,3.4,267,No,No,FALL,2015
CS 5340,Computer/Human Interaction,3.46,267,No,No,FALL,2015
CS 6610,Parallel Computing,3.75,267,No,No,SPRING,2015
CS 7140,Advanced Machine Learning,3.51,267,No,No,FALL,2015
CS 7770,Seminar in Computer Networks,3.44,267,No,No,SPRING,2015
CS 7180,Special Topics in Artificial Intelligence,3.37,267,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.24,268,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.33,268,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.35,268,No,No,SPRING,2014
CS 5006,Algorithms,3.53,268,No,No,SPRING,2014
CS 5007,Computer Systems,3.89,268,No,No,SPRING,2014
CS 5200,Database Management Systems,3.51,268,No,No,FALL,2014
CS 5100,Foundations of Artificial Intelligence,3.63,268,No,No,SPRING,2014
CS 7270,Seminar in Database Systems,3.68,268,No,No,SPRING,2014
CS 5500,Managing Software Development,3.54,268,No,No,SPRING,2014
CS 8674,Master’s Project,3.57,268,No,No,FALL,2014
CS 7170,Seminar in Artificial Intelligence,3.54,268,No,No,FALL,2014
CS 5310,Computer Graphics,3.56,268,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.71,269,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.54,269,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.45,269,No,No,FALL,2017
CS 5006,Algorithms,3.72,269,No,No,SPRING,2017
CS 5007,Computer Systems,3.15,269,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.45,270,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.36,270,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.45,270,No,No,FALL,2016
CS 5006,Algorithms,3.51,270,No,No,FALL,2016
CS 5007,Computer Systems,3.57,270,No,No,SPRING,2016
CS 6520,Methods of Software Development,3.71,270,No,No,SPRING,2016
CS 7870,Seminar in Theoretical Computer Science,3.96,270,No,No,SPRING,2016
CS 5770,Software Vulnerabilities and Security,3.6,270,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.72,271,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.4,271,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.58,271,No,No,FALL,2017
CS 5006,Algorithms,3.58,271,No,No,FALL,2017
CS 5007,Computer Systems,3.59,271,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.75,272,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.34,272,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.38,272,No,No,SPRING,2015
CS 5006,Algorithms,3.34,272,No,No,FALL,2015
CS 5007,Computer Systems,3.73,272,No,No,FALL,2015
CS 5010,Programming Design Paradigm,3.26,272,No,No,FALL,2015
CS 7380,Special Topics in Graphics/Image Processing,3.32,272,No,No,FALL,2015
CS 5770,Software Vulnerabilities and Security,3.34,272,No,No,SPRING,2015
CS 7680,Special Topics in Computer Systems,3.39,272,No,No,FALL,2015
CS 5320,Digital Image Processing,3.51,272,No,No,FALL,2015
CS 7880,Special Topics in Theories of Computer Science,3.62,272,No,No,SPRING,2015
CS 7780,Special Topics in Networks,3.23,272,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.32,273,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.63,273,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.53,273,No,No,SPRING,2017
CS 5006,Algorithms,3.51,273,No,No,SPRING,2017
CS 5007,Computer Systems,3.69,273,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.18,274,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.72,274,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.11,274,No,No,SPRING,2015
CS 5006,Algorithms,3.93,274,No,No,SPRING,2015
CS 5007,Computer Systems,3.77,274,No,No,FALL,2015
CS 5770,Software Vulnerabilities and Security,3.68,274,No,No,FALL,2015
CS 6520,Methods of Software Development,3.71,274,No,No,FALL,2015
CS 5800,Algorithms,3.47,274,No,No,FALL,2015
CS 5520,Mobile Application Development,3.58,274,No,No,FALL,2015
CS 7280,Special Topics in Database Management,3.39,274,No,No,FALL,2015
CS 6800,Application of Information Theory,3.84,274,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.59,275,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.57,275,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.48,275,No,No,FALL,2017
CS 5006,Algorithms,3.28,275,No,No,FALL,2017
CS 5007,Computer Systems,3.37,275,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.46,276,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.39,276,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.53,276,No,No,FALL,2014
CS 5006,Algorithms,3.42,276,No,No,SPRING,2014
CS 5007,Computer Systems,3.77,276,No,No,FALL,2014
CS 5010,Programming Design Paradigm,3.46,276,No,No,FALL,2014
CS 6510,Advanced Software Development,3.57,276,No,No,SPRING,2014
CS 6110,Knowledge-Based Systems,3.55,276,No,No,FALL,2014
CS 5600,Computer Systems,3.47,276,No,No,FALL,2014
CS 5850,Building Game Engines,3.48,276,No,No,SPRING,2014
CS 5310,Computer Graphics,3.29,276,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.32,277,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.51,277,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.17,277,No,No,FALL,2017
CS 5006,Algorithms,3.39,277,No,No,SPRING,2017
CS 5007,Computer Systems,3.36,277,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.84,278,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.37,278,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.38,278,No,No,FALL,2017
CS 5006,Algorithms,3.62,278,No,No,SPRING,2017
CS 5007,Computer Systems,3.41,278,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.69,279,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.6,279,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.41,279,No,No,FALL,2016
CS 5006,Algorithms,3.65,279,No,No,FALL,2016
CS 5007,Computer Systems,3.89,279,No,No,FALL,2016
CS 7140,Advanced Machine Learning,3.09,279,No,No,SPRING,2016
CS 7575,Seminar in Software Engineering,3.34,279,No,No,FALL,2016
CS 7805,Theory of Computation,3.47,279,No,No,FALL,2016
CS 7880,Special Topics in Theories of Computer Science,3.29,279,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.76,280,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.4,280,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.52,280,No,No,SPRING,2016
CS 5006,Algorithms,3.38,280,No,No,FALL,2016
CS 5007,Computer Systems,3.39,280,No,No,FALL,2016
CS 7990,Thesis,3.84,280,No,No,FALL,2016
CS 5600,Computer Systems,3.46,280,No,No,SPRING,2016
CS 5340,Computer/Human Interaction,3.41,280,No,No,FALL,2016
CS 8982,Readings,3.5,280,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.36,281,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.6,281,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.65,281,No,No,FALL,2015
CS 5006,Algorithms,3.42,281,No,No,FALL,2015
CS 5007,Computer Systems,3.31,281,No,No,FALL,2015
CS 5520,Mobile Application Development,3.62,281,No,No,SPRING,2015
CS 6810,Distributed Algorithms,3.48,281,No,No,FALL,2015
CS 7370,Seminar in Graphics/Image Processing,3.68,281,No,No,FALL,2015
CS 7775,Seminar in Computer Security,3.76,281,No,No,FALL,2015
CS 7180,Special Topics in Artificial Intelligence,3.39,281,No,No,FALL,2015
CS 5310,Computer Graphics,3.28,281,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.3,282,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.3,282,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.55,282,No,No,FALL,2015
CS 5006,Algorithms,3.25,282,No,No,FALL,2015
CS 5007,Computer Systems,3.32,282,No,No,FALL,2015
CS 5770,Software Vulnerabilities and Security,3.74,282,No,No,FALL,2015
CS 8982,Readings,3.36,282,No,No,SPRING,2015
CS 6310,Computational Imaging,3.49,282,No,No,FALL,2015
CS 5100,Foundations of Artificial Intelligence,3.42,282,No,No,SPRING,2015
CS 6540,Foundations of Formal Methods and Software Analysis,3.52,282,No,No,SPRING,2015
CS 7770,Seminar in Computer Networks,3.6,282,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.59,283,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.58,283,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.28,283,No,No,SPRING,2017
CS 5006,Algorithms,3.39,283,No,No,SPRING,2017
CS 5007,Computer Systems,3.56,283,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.27,284,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.49,284,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.48,284,No,No,FALL,2014
CS 5006,Algorithms,3.38,284,No,No,SPRING,2014
CS 5007,Computer Systems,3.54,284,No,No,FALL,2014
CS 7280,Special Topics in Database Management,3.99,284,No,No,SPRING,2014
CS 6710,Wireless Network,3.54,284,No,No,SPRING,2014
CS 7380,Special Topics in Graphics/Image Processing,3.55,284,No,No,FALL,2014
CS 6650,Building Scalable Distributed Systems,3.9,284,No,No,SPRING,2014
CS 6412,Semantics of Programming Language,3.53,284,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.62,285,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.6,285,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.46,285,No,No,FALL,2016
CS 5006,Algorithms,3.46,285,No,No,FALL,2016
CS 5007,Computer Systems,3.44,285,No,No,SPRING,2016
CS 6510,Advanced Software Development,3.31,285,No,No,SPRING,2016
CS 6650,Building Scalable Distributed Systems,3.65,285,No,No,FALL,2016
CS 7570,Seminar in Software Development,3.32,285,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.85,286,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.44,286,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.51,286,No,No,FALL,2014
CS 5006,Algorithms,3.55,286,No,No,SPRING,2014
CS 5007,Computer Systems,3.54,286,No,No,SPRING,2014
CS 7170,Seminar in Artificial Intelligence,3.44,286,No,No,FALL,2014
CS 7670,Seminar in Computer Systems,3.49,286,No,No,SPRING,2014
CS 7380,Special Topics in Graphics/Image Processing,3.31,286,No,No,SPRING,2014
CS 6140,Machine Learning,3.62,286,No,No,SPRING,2014
CS 5320,Digital Image Processing,3.63,286,No,No,SPRING,2014
CS 5650,High Performance Computing,3.48,286,No,No,FALL,2014
CS 5520,Mobile Application Development,3.6,286,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.38,287,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.37,287,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.6,287,No,No,SPRING,2017
CS 5006,Algorithms,3.39,287,No,No,SPRING,2017
CS 5007,Computer Systems,3.52,287,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.42,288,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.35,288,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.27,288,No,No,SPRING,2017
CS 5006,Algorithms,3.4,288,No,No,FALL,2017
CS 5007,Computer Systems,3.69,288,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.4,289,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.58,289,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.47,289,No,No,SPRING,2015
CS 5006,Algorithms,3.31,289,No,No,FALL,2015
CS 5007,Computer Systems,3.47,289,No,No,SPRING,2015
CS 6410,Compilers,3.48,289,No,No,FALL,2015
